J1.1,205,J1.3,205,,J2.1,190,J2.3,190
,205,,200,,,190,,190
,205,,200,,,190,,185
,205,,200,,,190,,185
,200,,200,,,190,,185
,200,,200,,,190,,185
,200,,200,,,190,,185
,200,,200,,,190,,185
,200,,195,,,190,,190
,200,,195,,,190,,190
,200,,195,,,190,,190
,195,,195,,,190,,190
,200,,195,,,190,,190
,200,,195,,,190,,190
,200,,195,,,195,,190
,200,,195,,,190,,195
,200,,195,,,195,,195
,200,,195,,,195,,195
,200,,195,,,195,,195
,200,,195,,,195,,195
,200,,195,,,195,,195
,200,,195,,,195,,195
,195,,195,,,195,,195
,195,,190,,,195,,200
,195,,190,,,195,,200
,195,,190,,,195,,200
,195,,190,,,195,,200
,195,,190,,,195,,200
,195,,190,,,195,,200
,195,,190,,,195,,205
,195,,190,,,195,,205
,190,,190,,,200,,205
